,agent id,age,household id,destination,household_type,household_unique_id,household_community_id,household_building_id,household size,workplace_category,household contact
9222,9223,1,8481_66_3_1,school_59,1,8481,3,3_66,3,21.00,9.489592999
9223,9224,2,13158_32_3_1,17.0_93,1,13158,3,3_32,1,15.00,4.905552515
9224,9225,2,544647_1_900_2,15.0_1856,2,544647,900,900_1,3,15.00,9.489592999
9225,9226,2,6550_10_3_1,20.0_5161,1,6550,3,3_10,4,20.00,9.167427867
9226,9227,1,543622_5_900_2,school_89,2,543622,900,900_5,2,21.00,5.471835831
9227,9228,2,9699_86_3_1,20.0_3199,1,9699,3,3_86,2,3.00,5.471835831
9228,9229,2,544281_13_900_2,15.0_5365,2,544281,900,900_13,3,17.00,9.489592999
9229,9230,2,544219_14_900_2,3.0_493,2,544219,900,900_14,2,3.00,5.471835831
9230,9231,2,10693_77_3_1,20.0_206,1,10693,3,3_77,1,0.00,4.905552515
9231,9232,2,7669_58_3_1,18.0_32706,1,7669,3,3_58,2,0.00,5.471835831
9232,9233,2,10747_82_3_1,20.0_245,1,10747,3,3_82,1,1.00,4.905552515
9233,9234,2,13536_6_3_1,9.0_17621,1,13536,3,3_6,5,8.00,9.675564754
9234,9235,2,8279_100_3_1,20.0_4530,1,8279,3,3_100,2,15.00,5.471835831
9235,9236,3,11095_6_3_1,18.0_18897,1,11095,3,3_6,4,15.00,9.167427867
9236,9237,2,13148_102_3_1,17.0_2200,1,13148,3,3_102,5,11.00,9.675564754
9237,9238,1,544826_10_900_2,school_203,2,544826,900,900_10,3,21.00,9.489592999
9238,9239,2,10604_48_3_1,16.0_8388,1,10604,3,3_48,4,18.00,9.167427867
9239,9240,2,543394_14_900_2,20.0_6273,2,543394,900,900_14,3,15.00,9.489592999
9240,9241,2,9174_64_3_1,15.0_3544,1,9174,3,3_64,1,17.00,4.905552515
9241,9242,2,546072_23_900_2,1.0_3133,2,546072,900,900_23,4,20.00,9.167427867
9242,9243,2,12082_8_3_1,20.0_5066,1,12082,3,3_8,2,15.00,5.471835831
9243,9244,2,7015_78_3_1,15.0_3854,1,7015,3,3_78,4,16.00,9.167427867
9244,9245,2,13647_18_3_1,17.0_3117,1,13647,3,3_18,1,15.00,4.905552515
9245,9246,2,12782_4_3_1,15.0_1237,1,12782,3,3_4,2,8.00,5.471835831
9246,9247,2,541643_27_900_2,7.0_273,2,541643,900,900_27,3,20.00,9.489592999
9247,9248,1,8254_24_3_1,school_158,1,8254,3,3_24,3,21.00,9.489592999
9248,9249,2,545016_10_900_2,18.0_14551,2,545016,900,900_10,1,18.00,4.905552515
9249,9250,2,543209_16_900_2,17.0_579,2,543209,900,900_16,2,8.00,5.471835831
9250,9251,2,8048_2_3_1,8.0_6356,1,8048,3,3_2,3,0.00,9.489592999
9251,9252,2,10111_3_3_1,18.0_7235,1,10111,3,3_3,4,15.00,9.167427867
9252,9253,2,6158_9_3_1,20.0_7215,1,6158,3,3_9,3,15.00,9.489592999
9253,9254,2,11120_34_3_1,20.0_6759,1,11120,3,3_34,2,20.00,5.471835831
9254,9255,1,541543_16_900_2,school_255,2,541543,900,900_16,4,21.00,9.167427867
9255,9256,2,546337_10_900_2,15.0_7475,2,546337,900,900_10,5,20.00,9.675564754
9256,9257,2,546431_30_900_2,15.0_195,2,546431,900,900_30,5,20.00,9.675564754
9257,9258,2,543023_11_900_2,18.0_12565,2,543023,900,900_11,3,18.00,9.489592999
9258,9259,2,7951_13_3_1,20.0_2142,1,7951,3,3_13,4,16.00,9.167427867
9259,9260,2,7096_23_3_1,15.0_4592,1,7096,3,3_23,2,15.00,5.471835831
9260,9261,2,12053_99_3_1,15.0_2458,1,12053,3,3_99,1,14.00,4.905552515
9261,9262,2,12100_101_3_1,20.0_5021,1,12100,3,3_101,3,16.00,9.489592999
9262,9263,2,545553_13_900_2,15.0_54,2,545553,900,900_13,5,15.00,9.675564754
9263,9264,2,543726_9_900_2,20.0_5359,2,543726,900,900_9,4,10.00,9.167427867
9264,9265,2,8324_92_3_1,18.0_11129,1,8324,3,3_92,4,14.00,9.167427867
9265,9266,2,542979_3_900_2,10.0_307,2,542979,900,900_3,4,9.00,9.167427867
9266,9267,2,544338_15_900_2,15.0_6545,2,544338,900,900_15,4,15.00,9.167427867
9267,9268,2,11066_77_3_1,1.0_2477,1,11066,3,3_77,5,16.00,9.675564754
9268,9269,2,10870_55_3_1,20.0_7048,1,10870,3,3_55,3,15.00,9.489592999
9269,9270,1,8181_38_3_1,school_233,1,8181,3,3_38,5,21.00,9.675564754
9270,9271,2,13345_51_3_1,20.0_5603,1,13345,3,3_51,4,15.00,9.167427867
9271,9272,1,8328_12_3_1,school_200,1,8328,3,3_12,2,21.00,5.471835831
9272,9273,2,546586_22_900_2,15.0_2788,2,546586,900,900_22,2,15.00,5.471835831
9273,9274,2,545888_24_900_2,15.0_6133,2,545888,900,900_24,2,18.00,5.471835831
9274,9275,2,544012_25_900_2,4.0_88,2,544012,900,900_25,3,18.00,9.489592999
9275,9276,2,545957_9_900_2,15.0_1915,2,545957,900,900_9,3,4.00,9.489592999
9276,9277,2,545564_27_900_2,15.0_1699,2,545564,900,900_27,1,18.00,4.905552515
9277,9278,2,543954_11_900_2,8.0_20788,2,543954,900,900_11,1,18.00,4.905552515
9278,9279,2,7703_5_3_1,8.0_8543,1,7703,3,3_5,3,9.00,9.489592999
9279,9280,2,545555_1_900_2,18.0_30172,2,545555,900,900_1,1,6.00,4.905552515
9280,9281,2,545901_1_900_2,14.0_631,2,545901,900,900_1,2,15.00,5.471835831
9281,9282,2,11676_4_3_1,20.0_5402,1,11676,3,3_4,4,9.00,9.167427867
9282,9283,2,5957_50_3_1,15.0_86,1,5957,3,3_50,1,7.00,4.905552515
9283,9284,2,11937_83_3_1,20.0_6954,1,11937,3,3_83,4,17.00,9.167427867
9284,9285,2,545152_15_900_2,9.0_6642,2,545152,900,900_15,2,5.00,5.471835831
9285,9286,2,11102_54_3_1,16.0_10424,1,11102,3,3_54,1,9.00,4.905552515
9286,9287,2,8832_100_3_1,15.0_4889,1,8832,3,3_100,4,0.00,9.167427867
9287,9288,2,13700_19_3_1,19.0_69,1,13700,3,3_19,1,14.00,4.905552515
9288,9289,1,7759_88_3_1,school_256,1,7759,3,3_88,5,21.00,9.675564754
9289,9290,2,8176_74_3_1,20.0_7932,1,8176,3,3_74,5,0.00,9.675564754
9290,9291,4,10561_12_3_1,3.0_1090,1,10561,3,3_12,3,17.00,9.489592999
9291,9292,2,11046_20_3_1,18.0_20086,1,11046,3,3_20,3,0.00,9.489592999
9292,9293,1,6362_13_3_1,school_145,1,6362,3,3_13,2,21.00,5.471835831
9293,9294,2,545096_1_900_2,9.0_8385,2,545096,900,900_1,2,15.00,5.471835831
9294,9295,1,11866_59_3_1,school_123,1,11866,3,3_59,2,21.00,5.471835831
9295,9296,2,543014_2_900_2,8.0_30203,2,543014,900,900_2,3,15.00,9.489592999
9296,9297,2,544556_2_900_2,20.0_2640,2,544556,900,900_2,4,15.00,9.167427867
9297,9298,2,8950_15_3_1,16.0_11079,1,8950,3,3_15,2,15.00,5.471835831
9298,9299,2,9302_86_3_1,15.0_6440,1,9302,3,3_86,2,11.00,5.471835831
9299,9300,2,10682_62_3_1,15.0_6323,1,10682,3,3_62,2,9.00,5.471835831
9300,9301,2,546340_30_900_2,15.0_308,2,546340,900,900_30,3,8.00,9.489592999
9301,9302,2,5987_33_3_1,20.0_9527,1,5987,3,3_33,3,16.00,9.489592999
9302,9303,2,8757_85_3_1,20.0_6407,1,8757,3,3_85,4,15.00,9.167427867
9303,9304,2,546073_13_900_2,18.0_4718,2,546073,900,900_13,3,15.00,9.489592999
9304,9305,2,8965_32_3_1,1.0_7833,1,8965,3,3_32,1,8.00,4.905552515
9305,9306,2,8689_19_3_1,17.0_3016,1,8689,3,3_19,3,18.00,9.489592999
9306,9307,2,10131_33_3_1,19.0_1603,1,10131,3,3_33,3,17.00,9.489592999
9307,9308,1,12989_19_3_1,school_159,1,12989,3,3_19,3,21.00,9.489592999
9308,9309,2,546296_3_900_2,15.0_6844,2,546296,900,900_3,1,18.00,4.905552515
9309,9310,2,11898_7_3_1,20.0_7485,1,11898,3,3_7,5,11.00,9.675564754
9310,9311,2,5948_86_3_1,8.0_30039,1,5948,3,3_86,2,15.00,5.471835831
9311,9312,2,543926_15_900_2,18.0_30017,2,543926,900,900_15,5,0.00,9.675564754
9312,9313,2,7620_11_3_1,15.0_1459,1,7620,3,3_11,3,17.00,9.489592999
9313,9314,2,6657_37_3_1,18.0_587,1,6657,3,3_37,2,20.00,5.471835831
9314,9315,2,13576_38_3_1,15.0_4925,1,13576,3,3_38,5,1.00,9.675564754
9315,9316,2,541558_22_900_2,15.0_6161,2,541558,900,900_22,2,16.00,5.471835831
9316,9317,2,11956_32_3_1,16.0_6887,1,11956,3,3_32,3,1.00,9.489592999
9317,9318,1,542713_14_900_2,school_262,2,542713,900,900_14,4,21.00,9.167427867
9318,9319,2,545535_24_900_2,20.0_148,2,545535,900,900_24,3,18.00,9.489592999
9319,9320,2,545718_15_900_2,17.0_4200,2,545718,900,900_15,3,18.00,9.489592999
9320,9321,1,544394_21_900_2,school_116,2,544394,900,900_21,1,21.00,4.905552515
9321,9322,1,541578_1_900_2,school_85,2,541578,900,900_1,3,21.00,9.489592999
9322,9323,2,13015_88_3_1,17.0_1364,1,13015,3,3_88,3,15.00,9.489592999
9323,9324,2,8450_48_3_1,15.0_2344,1,8450,3,3_48,3,15.00,9.489592999
9324,9325,1,6608_39_3_1,school_135,1,6608,3,3_39,3,21.00,9.489592999
9325,9326,2,543402_13_900_2,20.0_3726,2,543402,900,900_13,2,20.00,5.471835831
9326,9327,1,8078_55_3_1,school_197,1,8078,3,3_55,3,21.00,9.489592999
9327,9328,2,6358_4_3_1,8.0_26318,1,6358,3,3_4,4,0.00,9.167427867
9328,9329,2,10566_18_3_1,3.0_1495,1,10566,3,3_18,3,15.00,9.489592999
9329,9330,2,544672_23_900_2,18.0_20961,2,544672,900,900_23,5,8.00,9.675564754
9330,9331,2,541662_16_900_2,5.0_113,2,541662,900,900_16,4,18.00,9.167427867
9331,9332,2,8821_49_3_1,8.0_12793,1,8821,3,3_49,3,17.00,9.489592999
9332,9333,2,544156_12_900_2,8.0_30025,2,544156,900,900_12,4,15.00,9.167427867
9333,9334,2,10271_89_3_1,19.0_168,1,10271,3,3_89,4,17.00,9.167427867
9334,9335,2,8677_62_3_1,20.0_9696,1,8677,3,3_62,4,19.00,9.167427867
9335,9336,3,12888_106_3_1,20.0_3349,1,12888,3,3_106,2,9.00,5.471835831
9336,9337,2,12303_55_3_1,16.0_6602,1,12303,3,3_55,5,8.00,9.675564754
9337,9338,2,13621_12_3_1,9.0_11476,1,13621,3,3_12,3,15.00,9.489592999
9338,9339,1,13703_52_3_1,school_93,1,13703,3,3_52,1,21.00,4.905552515
9339,9340,3,10580_7_3_1,16.0_11460,1,10580,3,3_7,5,3.00,9.675564754
9340,9341,2,541721_14_900_2,8.0_6919,2,541721,900,900_14,5,6.00,9.675564754
9341,9342,2,541522_11_900_2,15.0_5447,2,541522,900,900_11,2,9.00,5.471835831
9342,9343,2,5976_21_3_1,15.0_317,1,5976,3,3_21,1,0.00,4.905552515
9343,9344,2,543984_14_900_2,15.0_651,2,543984,900,900_14,2,15.00,5.471835831
9344,9345,4,543216_18_900_2,15.0_6120,2,543216,900,900_18,4,4.00,9.167427867
9345,9346,2,7339_86_3_1,17.0_1833,1,7339,3,3_86,3,16.00,9.489592999
9346,9347,2,5885_91_3_1,20.0_6043,1,5885,3,3_91,2,12.00,5.471835831
9347,9348,3,544799_5_900_2,20.0_169,2,544799,900,900_5,2,15.00,5.471835831
9348,9349,2,542209_2_900_2,15.0_6884,2,542209,900,900_2,2,15.00,5.471835831
9349,9350,2,8097_17_3_1,3.0_960,1,8097,3,3_17,5,4.00,9.675564754
9350,9351,2,544737_8_900_2,15.0_5487,2,544737,900,900_8,2,0.00,5.471835831
9351,9352,4,6065_31_3_1,10.0_1712,1,6065,3,3_31,5,20.00,9.675564754
9352,9353,2,543647_24_900_2,7.0_973,2,543647,900,900_24,4,12.00,9.167427867
9353,9354,2,544888_6_900_2,15.0_33,2,544888,900,900_6,5,20.00,9.675564754
9354,9355,2,546678_23_900_2,1.0_9679,2,546678,900,900_23,5,15.00,9.675564754
9355,9356,3,10183_24_3_1,14.0_20,1,10183,3,3_24,2,16.00,5.471835831
9356,9357,2,543427_23_900_2,20.0_2276,2,543427,900,900_23,4,11.00,9.167427867
9357,9358,2,543701_16_900_2,18.0_32639,2,543701,900,900_16,5,15.00,9.675564754
9358,9359,2,13093_58_3_1,19.0_1391,1,13093,3,3_58,3,15.00,9.489592999
9359,9360,2,10725_47_3_1,15.0_2380,1,10725,3,3_47,3,15.00,9.489592999
9360,9361,2,6446_79_3_1,17.0_3611,1,6446,3,3_79,2,20.00,5.471835831
9361,9362,2,545278_1_900_2,17.0_3624,2,545278,900,900_1,2,20.00,5.471835831
9362,9363,1,5963_103_3_1,school_217,1,5963,3,3_103,3,21.00,9.489592999
9363,9364,2,10599_8_3_1,17.0_2512,1,10599,3,3_8,5,10.00,9.675564754
9364,9365,2,541491_1_900_2,8.0_28908,2,541491,900,900_1,1,15.00,4.905552515
9365,9366,2,543505_25_900_2,17.0_2512,2,543505,900,900_25,2,1.00,5.471835831
9366,9367,2,9932_19_3_1,15.0_5935,1,9932,3,3_19,4,0.00,9.167427867
9367,9368,1,7865_23_3_1,school_53,1,7865,3,3_23,5,21.00,9.675564754
9368,9369,2,8452_15_3_1,10.0_614,1,8452,3,3_15,5,18.00,9.675564754
9369,9370,2,11550_69_3_1,15.0_1615,1,11550,3,3_69,5,15.00,9.675564754
9370,9371,2,544434_2_900_2,15.0_2529,2,544434,900,900_2,3,0.00,9.489592999
9371,9372,2,545874_20_900_2,7.0_954,2,545874,900,900_20,3,18.00,9.489592999
9372,9373,2,544335_3_900_2,8.0_11264,2,544335,900,900_3,4,15.00,9.167427867
9373,9374,4,7536_2_3_1,10.0_1578,1,7536,3,3_2,1,7.00,4.905552515
9374,9375,2,10697_44_3_1,10.0_133,1,10697,3,3_44,3,15.00,9.489592999
9375,9376,2,542334_22_900_2,7.0_814,2,542334,900,900_22,5,15.00,9.675564754
9376,9377,2,545201_28_900_2,20.0_1289,2,545201,900,900_28,3,16.00,9.489592999
9377,9378,2,542641_3_900_2,8.0_18115,2,542641,900,900_3,1,8.00,4.905552515
9378,9379,2,8059_26_3_1,18.0_9062,1,8059,3,3_26,3,0.00,9.489592999
9379,9380,1,9440_56_3_1,school_155,1,9440,3,3_56,2,21.00,5.471835831
9380,9381,2,545743_6_900_2,16.0_5039,2,545743,900,900_6,2,18.00,5.471835831
9381,9382,2,10932_47_3_1,9.0_5406,1,10932,3,3_47,4,19.00,9.167427867
9382,9383,2,7998_7_3_1,20.0_4559,1,7998,3,3_7,2,20.00,5.471835831
9383,9384,2,544742_19_900_2,9.0_12635,2,544742,900,900_19,4,8.00,9.167427867
9384,9385,2,546060_18_900_2,15.0_1991,2,546060,900,900_18,2,15.00,5.471835831
9385,9386,2,12090_106_3_1,8.0_26760,1,12090,3,3_106,4,15.00,9.167427867
9386,9387,2,13669_98_3_1,15.0_3617,1,13669,3,3_98,5,15.00,9.675564754
9387,9388,2,6937_49_3_1,15.0_828,1,6937,3,3_49,3,18.00,9.489592999
9388,9389,2,9575_54_3_1,15.0_615,1,9575,3,3_54,3,10.00,9.489592999
9389,9390,2,7792_81_3_1,3.0_8,1,7792,3,3_81,2,15.00,5.471835831
9390,9391,2,542060_16_900_2,18.0_19665,2,542060,900,900_16,2,0.00,5.471835831
9391,9392,2,542774_4_900_2,20.0_6625,2,542774,900,900_4,4,16.00,9.167427867
9392,9393,2,542009_17_900_2,16.0_3791,2,542009,900,900_17,4,0.00,9.167427867
9393,9394,2,10431_94_3_1,15.0_2574,1,10431,3,3_94,3,14.00,9.489592999
9394,9395,2,11830_34_3_1,4.0_1,1,11830,3,3_34,5,20.00,9.675564754
9395,9396,2,8576_43_3_1,15.0_2789,1,8576,3,3_43,3,12.00,9.489592999
9396,9397,3,11523_91_3_1,15.0_1623,1,11523,3,3_91,3,15.00,9.489592999
9397,9398,2,543309_8_900_2,1.0_9407,2,543309,900,900_8,3,3.00,9.489592999
9398,9399,2,546658_15_900_2,15.0_4921,2,546658,900,900_15,2,15.00,5.471835831
9399,9400,2,546589_28_900_2,4.0_1453,2,546589,900,900_28,5,19.00,9.675564754
9400,9401,2,546313_23_900_2,20.0_1297,2,546313,900,900_23,5,14.00,9.675564754
9401,9402,4,6809_45_3_1,15.0_6170,1,6809,3,3_45,5,20.00,9.675564754
9402,9403,2,13234_16_3_1,20.0_603,1,13234,3,3_16,3,15.00,9.489592999
9403,9404,2,10643_24_3_1,18.0_4560,1,10643,3,3_24,2,16.00,5.471835831
9404,9405,2,11341_99_3_1,7.0_212,1,11341,3,3_99,2,20.00,5.471835831
9405,9406,2,5985_87_3_1,20.0_1858,1,5985,3,3_87,3,15.00,9.489592999
9406,9407,3,8831_66_3_1,15.0_4853,1,8831,3,3_66,2,17.00,5.471835831
9407,9408,2,544708_17_900_2,20.0_8960,2,544708,900,900_17,5,15.00,9.675564754
9408,9409,2,6351_57_3_1,14.0_1231,1,6351,3,3_57,3,1.00,9.489592999
9409,9410,2,543382_11_900_2,18.0_16171,2,543382,900,900_11,2,0.00,5.471835831
9410,9411,3,9467_48_3_1,15.0_5538,1,9467,3,3_48,1,8.00,4.905552515
9411,9412,2,10328_47_3_1,20.0_5790,1,10328,3,3_47,4,15.00,9.167427867
9412,9413,2,541712_29_900_2,20.0_8503,2,541712,900,900_29,4,15.00,9.167427867
9413,9414,2,12724_101_3_1,15.0_3794,1,12724,3,3_101,2,15.00,5.471835831
9414,9415,3,545931_21_900_2,18.0_17651,2,545931,900,900_21,5,15.00,9.675564754
9415,9416,2,7694_85_3_1,17.0_564,1,7694,3,3_85,5,20.00,9.675564754
9416,9417,2,545919_20_900_2,20.0_2988,2,545919,900,900_20,5,15.00,9.675564754
9417,9418,2,11856_107_3_1,9.0_12766,1,11856,3,3_107,2,18.00,5.471835831
9418,9419,2,8005_80_3_1,8.0_6848,1,8005,3,3_80,2,0.00,5.471835831
9419,9420,2,542123_9_900_2,20.0_6599,2,542123,900,900_9,3,0.00,9.489592999
9420,9421,2,6352_40_3_1,20.0_9327,1,6352,3,3_40,2,3.00,5.471835831
9421,9422,2,545266_21_900_2,17.0_3100,2,545266,900,900_21,5,17.00,9.675564754
9422,9423,2,7897_47_3_1,20.0_9654,1,7897,3,3_47,2,18.00,5.471835831
9423,9424,1,5866_97_3_1,school_80,1,5866,3,3_97,4,21.00,9.167427867
9424,9425,1,13452_97_3_1,school_131,1,13452,3,3_97,2,21.00,5.471835831
9425,9426,1,543938_15_900_2,school_253,2,543938,900,900_15,3,21.00,9.489592999
9426,9427,2,546434_29_900_2,15.0_5917,2,546434,900,900_29,2,15.00,5.471835831
9427,9428,2,10541_55_3_1,8.0_21293,1,10541,3,3_55,5,15.00,9.675564754
9428,9429,2,10405_51_3_1,8.0_5222,1,10405,3,3_51,3,0.00,9.489592999
9429,9430,1,546506_12_900_2,school_156,2,546506,900,900_12,2,21.00,5.471835831
9430,9431,2,6196_37_3_1,20.0_1748,1,6196,3,3_37,1,15.00,4.905552515
9431,9432,2,9305_46_3_1,20.0_8503,1,9305,3,3_46,3,0.00,9.489592999
9432,9433,2,10228_42_3_1,20.0_7375,1,10228,3,3_42,4,15.00,9.167427867
9433,9434,2,8532_100_3_1,8.0_12467,1,8532,3,3_100,5,16.00,9.675564754
9434,9435,2,10645_19_3_1,8.0_21782,1,10645,3,3_19,2,15.00,5.471835831
9435,9436,2,13359_104_3_1,3.0_1465,1,13359,3,3_104,2,20.00,5.471835831
9436,9437,2,6452_56_3_1,15.0_269,1,6452,3,3_56,2,15.00,5.471835831
9437,9438,2,9785_69_3_1,16.0_4203,1,9785,3,3_69,2,15.00,5.471835831
9438,9439,1,543140_9_900_2,school_235,2,543140,900,900_9,2,21.00,5.471835831
9439,9440,1,6667_35_3_1,school_201,1,6667,3,3_35,5,21.00,9.675564754
9440,9441,2,13530_57_3_1,17.0_3310,1,13530,3,3_57,5,4.00,9.675564754
9441,9442,2,10041_56_3_1,18.0_15781,1,10041,3,3_56,5,17.00,9.675564754
9442,9443,2,545912_26_900_2,15.0_6855,2,545912,900,900_26,4,20.00,9.167427867
9443,9444,2,542343_12_900_2,18.0_1557,2,542343,900,900_12,4,18.00,9.167427867
9444,9445,2,543119_20_900_2,8.0_24869,2,543119,900,900_20,1,15.00,4.905552515
9445,9446,2,12133_19_3_1,20.0_1603,1,12133,3,3_19,4,17.00,9.167427867
9446,9447,2,13689_5_3_1,15.0_7026,1,13689,3,3_5,2,0.00,5.471835831
9447,9448,2,9247_22_3_1,15.0_509,1,9247,3,3_22,2,0.00,5.471835831
9448,9449,2,8374_107_3_1,20.0_6941,1,8374,3,3_107,3,9.00,9.489592999
9449,9450,2,544981_1_900_2,15.0_2235,2,544981,900,900_1,4,8.00,9.167427867
9450,9451,2,12865_57_3_1,15.0_6587,1,12865,3,3_57,3,18.00,9.489592999
9451,9452,2,8851_4_3_1,19.0_1170,1,8851,3,3_4,3,17.00,9.489592999
9452,9453,2,10708_52_3_1,17.0_2457,1,10708,3,3_52,3,15.00,9.489592999
9453,9454,2,6620_36_3_1,15.0_4006,1,6620,3,3_36,2,15.00,5.471835831
9454,9455,1,544647_1_900_2,school_190,2,544647,900,900_1,3,21.00,9.489592999
9455,9456,2,543128_26_900_2,17.0_3949,2,543128,900,900_26,2,15.00,5.471835831
9456,9457,2,545725_3_900_2,15.0_2832,2,545725,900,900_3,4,18.00,9.167427867
9457,9458,2,543665_15_900_2,16.0_7046,2,543665,900,900_15,3,9.00,9.489592999
9458,9459,1,6456_97_3_1,school_262,1,6456,3,3_97,2,21.00,5.471835831
9459,9460,2,9124_21_3_1,18.0_25266,1,9124,3,3_21,3,8.00,9.489592999
9460,9461,2,544493_2_900_2,20.0_262,2,544493,900,900_2,2,9.00,5.471835831
9461,9462,2,7154_29_3_1,15.0_6110,1,7154,3,3_29,4,16.00,9.167427867
9462,9463,2,545875_20_900_2,20.0_559,2,545875,900,900_20,3,18.00,9.489592999
9463,9464,2,545350_24_900_2,15.0_3908,2,545350,900,900_24,2,14.00,5.471835831
9464,9465,2,7574_66_3_1,20.0_909,1,7574,3,3_66,1,0.00,4.905552515
9465,9466,2,10670_87_3_1,9.0_11716,1,10670,3,3_87,2,19.00,5.471835831
9466,9467,2,8644_69_3_1,17.0_3009,1,8644,3,3_69,2,15.00,5.471835831
9467,9468,1,541668_28_900_2,school_170,2,541668,900,900_28,2,21.00,5.471835831
9468,9469,2,546424_5_900_2,20.0_4328,2,546424,900,900_5,4,0.00,9.167427867
9469,9470,2,7154_29_3_1,13.0_170,1,7154,3,3_29,4,20.00,9.167427867
9470,9471,3,11304_100_3_1,18.0_14637,1,11304,3,3_100,3,15.00,9.489592999
9471,9472,1,546599_29_900_2,school_124,2,546599,900,900_29,4,21.00,9.167427867
9472,9473,2,545033_29_900_2,6.0_2660,2,545033,900,900_29,2,0.00,5.471835831
9473,9474,2,8343_82_3_1,15.0_243,1,8343,3,3_82,5,20.00,9.675564754
9474,9475,2,542323_7_900_2,18.0_5507,2,542323,900,900_7,4,0.00,9.167427867
9475,9476,2,542955_22_900_2,16.0_9861,2,542955,900,900_22,2,7.00,5.471835831
9476,9477,2,9359_24_3_1,15.0_1783,1,9359,3,3_24,4,8.00,9.167427867
9477,9478,2,8012_3_3_1,20.0_6221,1,8012,3,3_3,4,16.00,9.167427867
9478,9479,1,544666_13_900_2,school_140,2,544666,900,900_13,4,21.00,9.167427867
9479,9480,2,13043_101_3_1,16.0_12131,1,13043,3,3_101,4,15.00,9.167427867
9480,9481,2,12679_105_3_1,19.0_505,1,12679,3,3_105,2,18.00,5.471835831
9481,9482,2,544516_29_900_2,4.0_1311,2,544516,900,900_29,3,15.00,9.489592999
9482,9483,2,10260_22_3_1,15.0_1250,1,10260,3,3_22,2,15.00,5.471835831
9483,9484,2,8583_100_3_1,14.0_86,1,8583,3,3_100,2,16.00,5.471835831
9484,9485,2,541705_28_900_2,1.0_1219,2,541705,900,900_28,3,1.00,9.489592999
9485,9486,2,546401_27_900_2,17.0_1777,2,546401,900,900_27,3,11.00,9.489592999
9486,9487,2,12239_10_3_1,20.0_9373,1,12239,3,3_10,3,15.00,9.489592999
9487,9488,2,544776_30_900_2,18.0_27020,2,544776,900,900_30,2,8.00,5.471835831
9488,9489,2,542025_13_900_2,8.0_11512,2,542025,900,900_13,2,0.00,5.471835831
9489,9490,2,543490_17_900_2,18.0_32499,2,543490,900,900_17,2,15.00,5.471835831
9490,9491,2,6741_18_3_1,15.0_4124,1,6741,3,3_18,3,19.00,9.489592999
9491,9492,2,544102_1_900_2,15.0_6908,2,544102,900,900_1,3,0.00,9.489592999
9492,9493,2,541565_25_900_2,18.0_20563,2,541565,900,900_25,1,0.00,4.905552515
9493,9494,2,542138_5_900_2,4.0_1287,2,542138,900,900_5,3,18.00,9.489592999
9494,9495,1,545770_15_900_2,school_209,2,545770,900,900_15,2,21.00,5.471835831
9495,9496,2,10055_48_3_1,9.0_6137,1,10055,3,3_48,4,0.00,9.167427867
9496,9497,2,543669_2_900_2,3.0_2490,2,543669,900,900_2,2,0.00,5.471835831
9497,9498,2,11830_34_3_1,15.0_3006,1,11830,3,3_34,5,16.00,9.675564754
9498,9499,4,6935_86_3_1,15.0_3922,1,6935,3,3_86,1,15.00,4.905552515
9499,9500,2,7005_42_3_1,15.0_5232,1,7005,3,3_42,3,14.00,9.489592999
9500,9501,2,6701_86_3_1,8.0_16717,1,6701,3,3_86,2,18.00,5.471835831
9501,9502,2,546789_4_900_2,15.0_580,2,546789,900,900_4,2,20.00,5.471835831
9502,9503,2,543395_10_900_2,17.0_903,2,543395,900,900_10,2,18.00,5.471835831
9503,9504,2,12392_45_3_1,20.0_6367,1,12392,3,3_45,1,18.00,4.905552515
9504,9505,2,543280_30_900_2,17.0_147,2,543280,900,900_30,1,15.00,4.905552515
9505,9506,2,544194_18_900_2,15.0_3082,2,544194,900,900_18,2,18.00,5.471835831
9506,9507,2,545746_29_900_2,20.0_7470,2,545746,900,900_29,3,0.00,9.489592999
9507,9508,2,12789_82_3_1,15.0_5711,1,12789,3,3_82,4,17.00,9.167427867
9508,9509,2,7932_97_3_1,15.0_6348,1,7932,3,3_97,3,15.00,9.489592999
9509,9510,2,543966_15_900_2,15.0_3070,2,543966,900,900_15,5,15.00,9.675564754
9510,9511,2,11222_52_3_1,15.0_6248,1,11222,3,3_52,2,8.00,5.471835831
9511,9512,2,546410_26_900_2,14.0_1464,2,546410,900,900_26,3,10.00,9.489592999
9512,9513,2,12367_44_3_1,18.0_12797,1,12367,3,3_44,2,14.00,5.471835831
9513,9514,2,10696_16_3_1,20.0_3423,1,10696,3,3_16,2,17.00,5.471835831
9514,9515,2,9188_58_3_1,8.0_16365,1,9188,3,3_58,2,20.00,5.471835831
9515,9516,2,543628_18_900_2,8.0_1272,2,543628,900,900_18,3,1.00,9.489592999
9516,9517,2,544991_9_900_2,15.0_1025,2,544991,900,900_9,5,15.00,9.675564754
9517,9518,2,12860_72_3_1,15.0_1747,1,12860,3,3_72,4,6.00,9.167427867
9518,9519,4,9177_64_3_1,9.0_25792,1,9177,3,3_64,4,9.00,9.167427867
9519,9520,2,9266_98_3_1,15.0_4107,1,9266,3,3_98,5,15.00,9.675564754
9520,9521,1,6418_69_3_1,school_265,1,6418,3,3_69,3,21.00,9.489592999
